"","couple","bande","mod","date","annee","ini","restant","paras","pred","Tx_pred","Tx_para","session","code2","code3","code2_session"
"1239","10","BE","05m","13/7/18","2018",10,9,0,1,0.1,0,"1","10BE05m","10BE","10BE05m 1"
"1240","10","BE","05m","13/7/18","2018",10,9,0,1,0.1,0,"1","10BE05m","10BE","10BE05m 1"
"1241","10","BE","05m","13/7/18","2018",10,10,0,0,0,0,"1","10BE05m","10BE","10BE05m 1"
"1242","10","BE","20m","13/7/18","2018",10,8,0,2,0.2,0,"1","10BE20m","10BE","10BE20m 1"
"1243","10","BE","20m","13/7/18","2018",10,8,0,2,0.2,0,"1","10BE20m","10BE","10BE20m 1"
"1244","10","BE","20m","13/7/18","2018",10,6,0,4,0.4,0,"1","10BE20m","10BE","10BE20m 1"
"1245","10","BE","20m","13/7/18","2018",10,10,0,0,0,0,"1","10BE20m","10BE","10BE20m 1"
"1246","10","BF","00m","13/7/18","2018",10,0,0,10,1,0,"1","10BF00m","10BF","10BF00m 1"
"1247","10","BF","00m","13/7/18","2018",10,8,0,2,0.2,0,"1","10BF00m","10BF","10BF00m 1"
"1248","10","BF","00m","13/7/18","2018",10,9,0,1,0.1,0,"1","10BF00m","10BF","10BF00m 1"
"1249","10","BF","00m","13/7/18","2018",10,9,0,1,0.1,0,"1","10BF00m","10BF","10BF00m 1"
"1250","10","BF","05m","13/7/18","2018",10,8,0,2,0.2,0,"1","10BF05m","10BF","10BF05m 1"
"1251","10","BF","05m","13/7/18","2018",10,8,0,2,0.2,0,"1","10BF05m","10BF","10BF05m 1"
"1252","10","BF","05m","13/7/18","2018",10,10,0,0,0,0,"1","10BF05m","10BF","10BF05m 1"
"1253","10","BF","05m","13/7/18","2018",10,10,0,0,0,0,"1","10BF05m","10BF","10BF05m 1"
"1254","10","BF","20m","13/7/18","2018",10,10,0,0,0,0,"1","10BF20m","10BF","10BF20m 1"
"1255","10","BF","20m","13/7/18","2018",10,1,0,9,0.9,0,"1","10BF20m","10BF","10BF20m 1"
"1256","10","BF","20m","13/7/18","2018",10,4,0,6,0.6,0,"1","10BF20m","10BF","10BF20m 1"
"1257","10","BF","20m","13/7/18","2018",10,10,0,0,0,0,"1","10BF20m","10BF","10BF20m 1"
"1258","2","BE","00m","16/7/18","2018",10,4,0,6,0.6,0,"1","2BE00m","2BE","2BE00m 1"
"1259","2","BE","00m","16/7/18","2018",10,10,0,0,0,0,"1","2BE00m","2BE","2BE00m 1"
"1260","2","BE","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","2BE00m","2BE","2BE00m 1"
"1261","2","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","2BE00m","2BE","2BE00m 1"
"1262","2","BE","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","2BE05m","2BE","2BE05m 1"
"1263","2","BE","05m","16/7/18","2018",10,0,0,10,1,0,"1","2BE05m","2BE","2BE05m 1"
"1264","2","BE","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BE05m","2BE","2BE05m 1"
"1265","2","BE","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","2BE05m","2BE","2BE05m 1"
"1266","2","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BE20m","2BE","2BE20m 1"
"1267","2","BE","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","2BE20m","2BE","2BE20m 1"
"1268","2","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BE20m","2BE","2BE20m 1"
"1269","2","BE","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","2BE20m","2BE","2BE20m 1"
"1270","2","BF","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BF00m","2BF","2BF00m 1"
"1271","2","BF","00m","16/7/18","2018",10,3,0,7,0.7,0,"1","2BF00m","2BF","2BF00m 1"
"1272","2","BF","00m","16/7/18","2018",10,1,0,9,0.9,0,"1","2BF00m","2BF","2BF00m 1"
"1273","2","BF","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BF00m","2BF","2BF00m 1"
"1274","2","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BF05m","2BF","2BF05m 1"
"1275","2","BF","05m","16/7/18","2018",10,9,0,1,0.1,0,"1","2BF05m","2BF","2BF05m 1"
"1276","2","BF","05m","16/7/18","2018",10,3,0,7,0.7,0,"1","2BF05m","2BF","2BF05m 1"
"1277","2","BF","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","2BF05m","2BF","2BF05m 1"
"1278","2","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","2BF20m","2BF","2BF20m 1"
"1279","2","BF","20m","16/7/18","2018",10,3,0,7,0.7,0,"1","2BF20m","2BF","2BF20m 1"
"1280","2","BF","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","2BF20m","2BF","2BF20m 1"
"1281","2","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","2BF20m","2BF","2BF20m 1"
"1282","7","BE","00m","16/7/18","2018",10,1,0,9,0.9,0,"1","7BE00m","7BE","7BE00m 1"
"1283","7","BE","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BE00m","7BE","7BE00m 1"
"1284","7","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","7BE00m","7BE","7BE00m 1"
"1285","7","BE","00m","16/7/18","2018",10,10,0,0,0,0,"1","7BE00m","7BE","7BE00m 1"
"1286","7","BE","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","7BE05m","7BE","7BE05m 1"
"1287","7","BE","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","7BE05m","7BE","7BE05m 1"
"1288","7","BE","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BE05m","7BE","7BE05m 1"
"1289","7","BE","05m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BE05m","7BE","7BE05m 1"
"1290","7","BE","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","7BE20m","7BE","7BE20m 1"
"1291","7","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BE20m","7BE","7BE20m 1"
"1292","7","BE","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BE20m","7BE","7BE20m 1"
"1293","7","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BE20m","7BE","7BE20m 1"
"1294","7","BF","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BF00m","7BF","7BF00m 1"
"1295","7","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF00m","7BF","7BF00m 1"
"1296","7","BF","00m","16/7/18","2018",10,3,0,7,0.7,0,"1","7BF00m","7BF","7BF00m 1"
"1297","7","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF00m","7BF","7BF00m 1"
"1298","7","BF","05m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BF05m","7BF","7BF05m 1"
"1299","7","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BF05m","7BF","7BF05m 1"
"1300","7","BF","05m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF05m","7BF","7BF05m 1"
"1301","7","BF","05m","16/7/18","2018",10,0,0,10,1,0,"1","7BF05m","7BF","7BF05m 1"
"1302","7","BF","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BF20m","7BF","7BF20m 1"
"1303","7","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","7BF20m","7BF","7BF20m 1"
"1304","7","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","7BF20m","7BF","7BF20m 1"
"1305","7","BF","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF20m","7BF","7BF20m 1"
"1306","8","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BE00m","8BE","8BE00m 1"
"1307","8","BE","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","8BE00m","8BE","8BE00m 1"
"1308","8","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BE00m","8BE","8BE00m 1"
"1309","8","BE","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BE00m","8BE","8BE00m 1"
"1310","8","BE","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BE05m","8BE","8BE05m 1"
"1311","8","BE","05m","16/7/18","2018",10,1,0,9,0.9,0,"1","8BE05m","8BE","8BE05m 1"
"1312","8","BE","05m","16/7/18","2018",10,10,0,0,0,0,"1","8BE05m","8BE","8BE05m 1"
"1313","8","BE","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","8BE05m","8BE","8BE05m 1"
"1314","8","BE","20m","16/7/18","2018",10,10,0,0,0,0,"1","8BE20m","8BE","8BE20m 1"
"1315","8","BE","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BE20m","8BE","8BE20m 1"
"1316","8","BE","20m","16/7/18","2018",10,10,0,0,0,0,"1","8BE20m","8BE","8BE20m 1"
"1317","8","BE","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","8BE20m","8BE","8BE20m 1"
"1318","8","BF","00m","16/7/18","2018",10,10,0,0,0,0,"1","8BF00m","8BF","8BF00m 1"
"1319","8","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BF00m","8BF","8BF00m 1"
"1320","8","BF","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF00m","8BF","8BF00m 1"
"1321","8","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BF00m","8BF","8BF00m 1"
"1322","8","BF","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","8BF05m","8BF","8BF05m 1"
"1323","8","BF","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF05m","8BF","8BF05m 1"
"1324","8","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BF05m","8BF","8BF05m 1"
"1325","8","BF","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF05m","8BF","8BF05m 1"
"1326","8","BF","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BF20m","8BF","8BF20m 1"
"1327","8","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF20m","8BF","8BF20m 1"
"1328","8","BF","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BF20m","8BF","8BF20m 1"
"1329","8","BF","20m","16/7/18","2018",10,6,0,4,0.4,0,"1","8BF20m","8BF","8BF20m 1"
"1330","9","BE","00m","16/7/18","2018",10,0,0,10,1,0,"1","9BE00m","9BE","9BE00m 1"
"1331","9","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","9BE00m","9BE","9BE00m 1"
"1332","9","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","9BE00m","9BE","9BE00m 1"
"1333","9","BE","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","9BE00m","9BE","9BE00m 1"
"1334","9","BE","05m","16/7/18","2018",10,0,0,10,1,0,"1","9BE05m","9BE","9BE05m 1"
"1335","9","BE","05m","16/7/18","2018",10,9,0,1,0.1,0,"1","9BE05m","9BE","9BE05m 1"
"1336","9","BE","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","9BE05m","9BE","9BE05m 1"
"1337","9","BE","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","9BE05m","9BE","9BE05m 1"
"1338","9","BE","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","9BE20m","9BE","9BE20m 1"
"1339","9","BE","20m","16/7/18","2018",10,6,0,4,0.4,0,"1","9BE20m","9BE","9BE20m 1"
"1340","9","BE","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","9BE20m","9BE","9BE20m 1"
"1341","9","BE","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","9BE20m","9BE","9BE20m 1"
"1342","9","BF","00m","16/7/18","2018",10,0,0,10,1,0,"1","9BF00m","9BF","9BF00m 1"
"1343","9","BF","00m","16/7/18","2018",10,6,0,4,0.4,0,"1","9BF00m","9BF","9BF00m 1"
"1344","9","BF","00m","16/7/18","2018",10,1,0,9,0.9,0,"1","9BF00m","9BF","9BF00m 1"
"1345","9","BF","00m","16/7/18","2018",10,6,0,4,0.4,0,"1","9BF00m","9BF","9BF00m 1"
"1346","9","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","9BF05m","9BF","9BF05m 1"
"1347","9","BF","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","9BF05m","9BF","9BF05m 1"
"1348","9","BF","05m","16/7/18","2018",10,2,0,8,0.8,0,"1","9BF05m","9BF","9BF05m 1"
"1349","9","BF","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","9BF05m","9BF","9BF05m 1"
"1350","9","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","9BF20m","9BF","9BF20m 1"
"1351","9","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","9BF20m","9BF","9BF20m 1"
"1352","9","BF","20m","16/7/18","2018",10,4,0,6,0.6,0,"1","9BF20m","9BF","9BF20m 1"
"1353","9","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","9BF20m","9BF","9BF20m 1"
"1354","11","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","11BE00m","11BE","11BE00m 1"
"1355","11","BE","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","11BE00m","11BE","11BE00m 1"
"1356","11","BE","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","11BE00m","11BE","11BE00m 1"
"1357","11","BE","00m","16/7/18","2018",10,0,0,10,1,0,"1","11BE00m","11BE","11BE00m 1"
"1358","11","BE","05m","16/7/18","2018",10,0,0,10,1,0,"1","11BE05m","11BE","11BE05m 1"
"1359","11","BE","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","11BE05m","11BE","11BE05m 1"
"1360","11","BE","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","11BE05m","11BE","11BE05m 1"
"1361","11","BE","05m","16/7/18","2018",10,0,0,10,1,0,"1","11BE05m","11BE","11BE05m 1"
"1362","11","BE","20m","16/7/18","2018",10,4,0,6,0.6,0,"1","11BE20m","11BE","11BE20m 1"
"1363","11","BE","20m","16/7/18","2018",10,0,0,10,1,0,"1","11BE20m","11BE","11BE20m 1"
"1364","11","BE","20m","16/7/18","2018",10,0,0,10,1,0,"1","11BE20m","11BE","11BE20m 1"
"1365","11","BE","20m","16/7/18","2018",10,0,0,10,1,0,"1","11BE20m","11BE","11BE20m 1"
"1366","11","BF","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","11BF00m","11BF","11BF00m 1"
"1367","11","BF","00m","16/7/18","2018",10,0,0,10,1,0,"1","11BF00m","11BF","11BF00m 1"
"1368","11","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","11BF00m","11BF","11BF00m 1"
"1369","11","BF","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","11BF00m","11BF","11BF00m 1"
"1370","11","BF","05m","16/7/18","2018",10,1,0,9,0.9,0,"1","11BF05m","11BF","11BF05m 1"
"1371","11","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","11BF05m","11BF","11BF05m 1"
"1372","11","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","11BF05m","11BF","11BF05m 1"
"1373","11","BF","05m","16/7/18","2018",10,9,0,1,0.1,0,"1","11BF05m","11BF","11BF05m 1"
"1374","11","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","11BF20m","11BF","11BF20m 1"
"1375","11","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","11BF20m","11BF","11BF20m 1"
"1376","11","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","11BF20m","11BF","11BF20m 1"
"1377","11","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","11BF20m","11BF","11BF20m 1"
"1378","12","BE","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","12BE00m","12BE","12BE00m 1"
"1379","12","BE","00m","16/7/18","2018",10,0,0,10,1,0,"1","12BE00m","12BE","12BE00m 1"
"1380","12","BE","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","12BE00m","12BE","12BE00m 1"
"1381","12","BE","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","12BE00m","12BE","12BE00m 1"
"1382","12","BE","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","12BE05m","12BE","12BE05m 1"
"1383","12","BE","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","12BE05m","12BE","12BE05m 1"
"1384","12","BE","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","12BE05m","12BE","12BE05m 1"
"1385","12","BE","05m","16/7/18","2018",10,0,0,10,1,0,"1","12BE05m","12BE","12BE05m 1"
"1386","12","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","12BE20m","12BE","12BE20m 1"
"1387","12","BE","20m","16/7/18","2018",10,6,0,4,0.4,0,"1","12BE20m","12BE","12BE20m 1"
"1388","12","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","12BE20m","12BE","12BE20m 1"
"1389","12","BE","20m","16/7/18","2018",10,0,0,10,1,0,"1","12BE20m","12BE","12BE20m 1"
"1390","12","BF","00m","16/7/18","2018",10,0,0,10,1,0,"1","12BF00m","12BF","12BF00m 1"
"1391","12","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","12BF00m","12BF","12BF00m 1"
"1392","12","BF","00m","16/7/18","2018",10,1,0,9,0.9,0,"1","12BF00m","12BF","12BF00m 1"
"1393","12","BF","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","12BF00m","12BF","12BF00m 1"
"1394","12","BF","05m","16/7/18","2018",10,5,0,5,0.5,0,"1","12BF05m","12BF","12BF05m 1"
"1395","12","BF","05m","16/7/18","2018",10,5,0,5,0.5,0,"1","12BF05m","12BF","12BF05m 1"
"1396","12","BF","05m","16/7/18","2018",10,10,0,0,0,0,"1","12BF05m","12BF","12BF05m 1"
"1397","12","BF","05m","16/7/18","2018",10,3,0,7,0.7,0,"1","12BF05m","12BF","12BF05m 1"
"1398","12","BF","20m","16/7/18","2018",10,10,0,0,0,0,"1","12BF20m","12BF","12BF20m 1"
"1399","12","BF","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","12BF20m","12BF","12BF20m 1"
"1400","12","BF","20m","16/7/18","2018",10,4,0,6,0.6,0,"1","12BF20m","12BF","12BF20m 1"
"1401","12","BF","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","12BF20m","12BF","12BF20m 1"
"1402","1","BE","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","1BE00m","1BE","1BE00m 2"
"1403","1","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","1BE00m","1BE","1BE00m 2"
"1404","1","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","1BE00m","1BE","1BE00m 2"
"1405","1","BE","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","1BE00m","1BE","1BE00m 2"
"1406","1","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","1BE05m","1BE","1BE05m 2"
"1407","1","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","1BE05m","1BE","1BE05m 2"
"1408","1","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","1BE05m","1BE","1BE05m 2"
"1409","1","BE","05m","27/8/18","2018",10,6,0,4,0.4,0,"2","1BE05m","1BE","1BE05m 2"
"1410","1","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","1BE20m","1BE","1BE20m 2"
"1411","1","BE","20m","27/8/18","2018",10,0,0,10,1,0,"2","1BE20m","1BE","1BE20m 2"
"1412","1","BE","20m","27/8/18","2018",10,4,0,6,0.6,0,"2","1BE20m","1BE","1BE20m 2"
"1413","1","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","1BE20m","1BE","1BE20m 2"
"1414","1","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","1BF00m","1BF","1BF00m 2"
"1415","1","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","1BF00m","1BF","1BF00m 2"
"1416","1","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","1BF00m","1BF","1BF00m 2"
"1417","1","BF","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","1BF00m","1BF","1BF00m 2"
"1418","1","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","1BF05m","1BF","1BF05m 2"
"1419","1","BF","05m","27/8/18","2018",10,2,0,8,0.8,0,"2","1BF05m","1BF","1BF05m 2"
"1420","1","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","1BF05m","1BF","1BF05m 2"
"1421","1","BF","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","1BF05m","1BF","1BF05m 2"
"1422","1","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","1BF20m","1BF","1BF20m 2"
"1423","1","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","1BF20m","1BF","1BF20m 2"
"1424","1","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","1BF20m","1BF","1BF20m 2"
"1425","1","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","1BF20m","1BF","1BF20m 2"
"1426","2","BE","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","2BE00m","2BE","2BE00m 2"
"1427","2","BE","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BE00m","2BE","2BE00m 2"
"1428","2","BE","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","2BE00m","2BE","2BE00m 2"
"1429","2","BE","00m","27/8/18","2018",10,6,0,4,0.4,0,"2","2BE00m","2BE","2BE00m 2"
"1430","2","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BE05m","2BE","2BE05m 2"
"1431","2","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","2BE05m","2BE","2BE05m 2"
"1432","2","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BE05m","2BE","2BE05m 2"
"1433","2","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","2BE05m","2BE","2BE05m 2"
"1434","2","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","2BE20m","2BE","2BE20m 2"
"1435","2","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","2BE20m","2BE","2BE20m 2"
"1436","2","BE","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BE20m","2BE","2BE20m 2"
"1437","2","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","2BE20m","2BE","2BE20m 2"
"1438","2","BF","00m","27/8/18","2018",10,0,0,10,1,0,"2","2BF00m","2BF","2BF00m 2"
"1439","2","BF","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","2BF00m","2BF","2BF00m 2"
"1440","2","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BF00m","2BF","2BF00m 2"
"1441","2","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","2BF00m","2BF","2BF00m 2"
"1442","2","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","2BF05m","2BF","2BF05m 2"
"1443","2","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","2BF05m","2BF","2BF05m 2"
"1444","2","BF","05m","27/8/18","2018",10,0,0,10,1,0,"2","2BF05m","2BF","2BF05m 2"
"1445","2","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","2BF05m","2BF","2BF05m 2"
"1446","2","BF","20m","27/8/18","2018",10,6,0,4,0.4,0,"2","2BF20m","2BF","2BF20m 2"
"1447","2","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","2BF20m","2BF","2BF20m 2"
"1448","2","BF","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","2BF20m","2BF","2BF20m 2"
"1449","2","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","2BF20m","2BF","2BF20m 2"
"1450","6","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","6BE00m","6BE","6BE00m 2"
"1451","6","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","6BE00m","6BE","6BE00m 2"
"1452","6","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","6BE00m","6BE","6BE00m 2"
"1453","6","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","6BE00m","6BE","6BE00m 2"
"1454","6","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","6BE05m","6BE","6BE05m 2"
"1455","6","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","6BE05m","6BE","6BE05m 2"
"1456","6","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","6BE05m","6BE","6BE05m 2"
"1457","6","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","6BE05m","6BE","6BE05m 2"
"1458","6","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","6BE20m","6BE","6BE20m 2"
"1459","6","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","6BE20m","6BE","6BE20m 2"
"1460","6","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","6BE20m","6BE","6BE20m 2"
"1461","6","BE","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","6BE20m","6BE","6BE20m 2"
"1462","6","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","6BF00m","6BF","6BF00m 2"
"1463","6","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","6BF00m","6BF","6BF00m 2"
"1464","6","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","6BF00m","6BF","6BF00m 2"
"1465","6","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","6BF00m","6BF","6BF00m 2"
"1466","6","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","6BF05m","6BF","6BF05m 2"
"1467","6","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","6BF05m","6BF","6BF05m 2"
"1468","6","BF","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","6BF05m","6BF","6BF05m 2"
"1469","6","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","6BF05m","6BF","6BF05m 2"
"1470","6","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","6BF20m","6BF","6BF20m 2"
"1471","6","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","6BF20m","6BF","6BF20m 2"
"1472","6","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","6BF20m","6BF","6BF20m 2"
"1473","6","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","6BF20m","6BF","6BF20m 2"
"1474","7","BE","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","7BE00m","7BE","7BE00m 2"
"1475","7","BE","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BE00m","7BE","7BE00m 2"
"1476","7","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","7BE00m","7BE","7BE00m 2"
"1477","7","BE","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BE00m","7BE","7BE00m 2"
"1478","7","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BE05m","7BE","7BE05m 2"
"1479","7","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BE05m","7BE","7BE05m 2"
"1480","7","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","7BE05m","7BE","7BE05m 2"
"1481","7","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BE05m","7BE","7BE05m 2"
"1482","7","BE","20m","27/8/18","2018",10,6,0,4,0.4,0,"2","7BE20m","7BE","7BE20m 2"
"1483","7","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BE20m","7BE","7BE20m 2"
"1484","7","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","7BE20m","7BE","7BE20m 2"
"1485","7","BE","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BE20m","7BE","7BE20m 2"
